,G_x,AB,R,H,2B,3B,HR,RBI,SB_x,CS_x,BB,SO,IBB,HBP,SH,SF,GIDP,stint,G_y,GS,InnOuts,PO,A,E,DP,PB,SB_y,CS_y,salary,MinSalaries,adjSalary,adjMinSalaries,adjSalary2,Bavg,Slug,OBP,FPct,yearID,playerID,Primary
18073,112,341,55,88,16,11,8,30.0,18.0,8.0,22,76.0,0.0,3.0,1.0,3.0,5.0,1.0,91.0,67.0,1907.0,161.0,2.0,2.0,0.0,0.0,0.0,0.0,5000000.0,507500.0,5170000.0,524755.0,5170000.0,0.25806451612903225,0.4398826979472141,0.3062330623306233,0.9878787878787879,2015,davisra01,OF
18074,114,325,51,85,17,7,7,35.0,7.0,5.0,31,84.0,3.0,5.0,2.0,2.0,6.0,6.0,96.0,81.0,2214.0,153.0,4.0,2.0,0.0,0.0,0.0,0.0,5000000.0,507500.0,5170000.0,524755.0,5170000.0,0.26153846153846155,0.42153846153846153,0.3333333333333333,0.9874213836477987,2015,deazaal01,OF
18077,112,288,27,67,9,2,5,30.0,3.0,2.0,21,52.0,1.0,6.0,0.0,2.0,5.0,3.0,68.0,55.0,1460.0,101.0,3.0,1.0,0.0,0.0,0.0,0.0,5000000.0,507500.0,5170000.0,524755.0,5170000.0,0.2326388888888889,0.3298611111111111,0.29652996845425866,0.9904761904761905,2015,dejesda01,OF
18080,103,212,18,57,11,1,3,18.0,0.0,1.0,15,56.0,1.0,1.0,2.0,1.0,7.0,2.0,76.0,45.0,1294.0,88.0,5.0,0.0,0.0,0.0,0.0,0.0,2600000.0,507500.0,2688400.0,524755.0,2688400.0,0.2688679245283019,0.37264150943396224,0.31877729257641924,1.0,2015,denorch01,OF
18083,156,583,69,136,27,2,19,62.0,13.0,5.0,45,187.0,0.0,3.0,6.0,4.0,9.0,1.0,155.0,155.0,4077.0,226.0,417.0,27.0,94.0,0.0,0.0,0.0,11000000.0,507500.0,11374000.0,524755.0,11374000.0,0.2332761578044597,0.38421955403087477,0.28976377952755905,0.9597014925373134,2015,desmoia01,SS
18091,158,620,122,184,41,2,41,123.0,6.0,0.0,73,133.0,0.0,6.0,2.0,10.0,16.0,1.0,150.0,150.0,3951.0,137.0,287.0,18.0,32.0,0.0,0.0,0.0,4300000.0,507500.0,4446200.0,524755.0,4446200.0,0.2967741935483871,0.567741935483871,0.3709449929478138,0.9592760180995475,2015,donaljo02,3B
18093,157,628,101,148,39,4,28,77.0,12.0,4.0,61,148.0,2.0,7.0,0.0,8.0,10.0,1.0,157.0,157.0,4149.0,303.0,456.0,8.0,111.0,0.0,0.0,0.0,2000000.0,507500.0,2068000.0,524755.0,2068000.0,0.2356687898089172,0.4442675159235669,0.3068181818181818,0.9895697522816167,2015,doziebr01,2B
18094,131,383,43,77,16,1,17,44.0,0.0,2.0,37,71.0,1.0,1.0,4.0,3.0,7.0,3.0,142.0,105.0,2982.0,171.0,303.0,9.0,69.0,0.0,0.0,0.0,5000000.0,507500.0,5170000.0,524755.0,5170000.0,0.2010443864229765,0.381201044386423,0.27122641509433965,0.9813664596273292,2015,drewst01,2B
18096,135,471,67,115,33,0,27,73.0,0.0,2.0,66,138.0,7.0,14.0,0.0,3.0,12.0,1.0,129.0,127.0,3383.0,1039.0,77.0,3.0,87.0,0.0,0.0,0.0,4200000.0,507500.0,4342800.0,524755.0,4342800.0,0.24416135881104034,0.4861995753715499,0.351985559566787,0.9973190348525469,2015,dudalu01,1B
18104,63,181,24,43,9,0,7,21.0,0.0,0.0,32,38.0,1.0,1.0,3.0,0.0,4.0,1.0,62.0,55.0,1476.0,515.0,49.0,0.0,3.0,3.0,22.0,18.0,4250000.0,507500.0,4394500.0,524755.0,4394500.0,0.23756906077348067,0.40331491712707185,0.35514018691588783,1.0,2015,ellisaj01,C
18105,111,452,66,116,15,2,7,33.0,21.0,9.0,35,86.0,1.0,7.0,1.0,3.0,6.0,1.0,110.0,106.0,2844.0,232.0,5.0,0.0,2.0,0.0,0.0,0.0,21142857.0,507500.0,21861714.138,524755.0,21861714.138,0.25663716814159293,0.34513274336283184,0.317907444668008,1.0,2015,ellsbja01,OF
18107,146,528,94,146,31,0,39,111.0,3.0,2.0,77,98.0,5.0,9.0,0.0,10.0,14.0,1.0,59.0,59.0,1444.0,466.0,32.0,3.0,33.0,0.0,0.0,0.0,10000000.0,507500.0,10340000.0,524755.0,10340000.0,0.2765151515151515,0.5568181818181818,0.3717948717948718,0.9940119760479041,2015,encared01,1B
18108,148,612,76,157,20,5,3,47.0,17.0,5.0,26,75.0,1.0,8.0,11.0,5.0,10.0,1.0,148.0,148.0,3920.0,217.0,417.0,13.0,80.0,0.0,0.0,0.0,3000000.0,507500.0,3102000.0,524755.0,3102000.0,0.2565359477124183,0.3202614379084967,0.29339477726574503,0.9799072642967542,2015,escobal02,SS
18110,139,535,75,168,25,1,9,56.0,2.0,2.0,45,70.0,0.0,8.0,1.0,2.0,24.0,1.0,134.0,135.0,3380.0,56.0,171.0,7.0,14.0,0.0,0.0,0.0,5000000.0,507500.0,5170000.0,524755.0,5170000.0,0.31401869158878504,0.41495327102803736,0.37457627118644066,0.9700854700854701,2015,escobyu01,3B
18111,118,367,59,88,21,1,13,37.0,5.0,2.0,33,106.0,5.0,6.0,3.0,3.0,6.0,5.0,115.0,95.0,2620.0,190.0,278.0,3.0,52.0,0.0,0.0,0.0,1800000.0,507500.0,1861200.0,524755.0,1861200.0,0.23978201634877383,0.4087193460490463,0.3105134474327628,0.9936305732484076,2015,espinda01,2B
18112,142,395,54,116,20,7,14,53.0,2.0,3.0,43,75.0,2.0,4.0,0.0,3.0,11.0,1.0,127.0,106.0,2759.0,177.0,6.0,4.0,2.0,0.0,0.0,0.0,18000000.0,507500.0,18612000.0,524755.0,18612000.0,0.2936708860759494,0.4860759493670886,0.36629213483146067,0.9786096256684492,2015,ethiean01,OF
18115,158,613,78,187,28,0,23,98.0,0.0,0.0,64,88.0,14.0,11.0,0.0,5.0,21.0,1.0,18.0,18.0,445.0,134.0,9.0,4.0,15.0,0.0,0.0,0.0,24000000.0,507500.0,24816000.0,524755.0,24816000.0,0.30505709624796085,0.4632952691680261,0.37806637806637805,0.9727891156462585,2015,fieldpr01,1B
18122,112,331,21,79,12,0,9,39.0,0.0,1.0,21,104.0,0.0,6.0,2.0,1.0,8.0,2.0,112.0,100.0,2650.0,880.0,64.0,5.0,10.0,15.0,53.0,18.0,2675000.0,507500.0,2765950.0,524755.0,2765950.0,0.23867069486404835,0.3564954682779456,0.29526462395543174,0.9947312961011591,2015,flowety01,C
18124,156,596,102,149,29,8,17,46.0,20.0,7.0,84,154.0,1.0,5.0,2.0,3.0,4.0,1.0,152.0,149.0,3973.0,337.0,5.0,4.0,2.0,0.0,0.0,0.0,9500000.0,507500.0,9823000.0,524755.0,9823000.0,0.25,0.4110738255033557,0.34593023255813954,0.9884393063583815,2015,fowlede01,OF
18129,157,619,82,158,43,1,35,89.0,13.0,8.0,44,137.0,3.0,7.0,1.0,7.0,19.0,1.0,155.0,155.0,4114.0,102.0,274.0,19.0,21.0,0.0,0.0,0.0,4500000.0,507500.0,4653000.0,524755.0,4653000.0,0.2552504038772213,0.4975767366720517,0.3087149187592319,0.9518987341772152,2015,frazito01,3B
18130,118,416,62,115,27,0,18,66.0,3.0,1.0,56,98.0,4.0,7.0,0.0,2.0,6.0,1.0,117.0,110.0,2874.0,893.0,63.0,4.0,103.0,0.0,0.0,0.0,8500000.0,507500.0,8789000.0,524755.0,8789000.0,0.2764423076923077,0.47115384615384615,0.3700623700623701,0.9958333333333333,2015,freemfr01,1B
18131,121,424,53,109,27,0,14,56.0,1.0,1.0,31,107.0,0.0,12.0,0.0,3.0,12.0,1.0,113.0,112.0,2741.0,54.0,179.0,8.0,13.0,0.0,0.0,0.0,6425000.0,507500.0,6643450.0,524755.0,6643450.0,0.25707547169811323,0.419811320754717,0.32340425531914896,0.966804979253112,2015,freesda01,3B
18133,120,290,34,57,16,3,2,22.0,9.0,3.0,30,55.0,1.0,2.0,2.0,1.0,6.0,1.0,108.0,75.0,2117.0,191.0,11.0,4.0,3.0,0.0,0.0,0.0,1750000.0,507500.0,1809500.0,524755.0,1809500.0,0.19655172413793104,0.29310344827586204,0.2755417956656347,0.9805825242718447,2015,fuldsa01,OF
18141,151,571,94,148,26,3,16,66.0,20.0,5.0,68,135.0,1.0,6.0,8.0,3.0,8.0,1.0,150.0,140.0,3794.0,265.0,7.0,2.0,1.0,0.0,0.0,0.0,12500000.0,507500.0,12925000.0,524755.0,12925000.0,0.2591943957968476,0.39929947460595444,0.3425925925925926,0.9927007299270073,2015,gardnbr01,OF
18145,26,50,6,6,0,2,0,3.0,1.0,1.0,4,15.0,0.0,1.0,0.0,1.0,0.0,1.0,25.0,16.0,417.0,35.0,2.0,2.0,1.0,0.0,0.0,0.0,1600000.0,507500.0,1654400.0,524755.0,1654400.0,0.12,0.2,0.19642857142857142,0.9487179487179487,2015,gentrcr01,OF
18151,159,567,103,182,38,2,33,110.0,21.0,5.0,118,151.0,29.0,2.0,0.0,7.0,16.0,1.0,157.0,155.0,4145.0,1378.0,123.0,5.0,129.0,0.0,0.0,0.0,3100000.0,507500.0,3205400.0,524755.0,3205400.0,0.32098765432098764,0.5696649029982364,0.43515850144092216,0.9966799468791501,2015,goldspa01,1B
18152,95,225,29,48,9,0,7,26.0,1.0,1.0,31,81.0,1.0,3.0,0.0,3.0,6.0,4.0,66.0,53.0,1362.0,67.0,4.0,0.0,0.0,0.0,0.0,0.0,4000000.0,507500.0,4136000.0,524755.0,4136000.0,0.21333333333333335,0.3466666666666667,0.31297709923664124,1.0,2015,gomesjo01,OF
18154,115,435,61,111,29,1,12,56.0,17.0,9.0,31,101.0,1.0,7.0,3.0,1.0,5.0,4.0,112.0,109.0,2882.0,269.0,5.0,7.0,3.0,0.0,0.0,0.0,8000000.0,507500.0,8272000.0,524755.0,8272000.0,0.25517241379310346,0.4091954022988506,0.3143459915611814,0.9750889679715302,2015,gomezca01,OF
18156,156,571,76,157,33,0,28,90.0,0.0,1.0,62,107.0,10.0,6.0,0.0,3.0,21.0,1.0,149.0,145.0,3763.0,1267.0,116.0,6.0,100.0,0.0,0.0,0.0,21857000.0,507500.0,22600138.0,524755.0,22600138.0,0.27495621716287216,0.4798598949211909,0.35046728971962615,0.9956803455723542,2015,gonzaad01,1B
18157,153,554,87,150,25,2,40,97.0,2.0,0.0,46,133.0,6.0,1.0,1.0,6.0,11.0,1.0,151.0,142.0,3691.0,253.0,8.0,7.0,1.0,0.0,0.0,0.0,16000000.0,507500.0,16544000.0,524755.0,16544000.0,0.27075812274368233,0.5397111913357401,0.3245469522240527,0.9738805970149254,2015,gonzaca01,OF
18159,104,354,40,96,18,0,13,48.0,2.0,5.0,49,92.0,7.0,14.0,0.0,5.0,2.0,1.0,101.0,100.0,2594.0,193.0,4.0,0.0,1.0,0.0,0.0,0.0,12500000.0,507500.0,12925000.0,524755.0,12925000.0,0.2711864406779661,0.4322033898305085,0.3767772511848341,1.0,2015,gordoal01,OF
18160,145,615,88,205,24,8,4,46.0,58.0,20.0,25,91.0,2.0,2.0,6.0,5.0,6.0,1.0,145.0,144.0,3810.0,293.0,434.0,6.0,111.0,0.0,0.0,0.0,2500000.0,507500.0,2585000.0,524755.0,2585000.0,0.3333333333333333,0.41788617886178864,0.35857805255023184,0.9918144611186903,2015,gordode01,2B
18165,157,580,98,150,33,2,26,70.0,11.0,6.0,91,151.0,3.0,7.0,0.0,4.0,3.0,1.0,150.0,143.0,3875.0,287.0,9.0,5.0,1.0,0.0,0.0,0.0,16000000.0,507500.0,16544000.0,524755.0,16544000.0,0.25862068965517243,0.45689655172413796,0.36363636363636365,0.9833887043189369,2015,grandcu01,OF
18171,106,219,25,51,9,1,11,36.0,1.0,0.0,7,57.0,0.0,2.0,0.0,2.0,7.0,2.0,51.0,45.0,1068.0,39.0,35.0,3.0,3.0,0.0,0.0,0.0,6500000.0,507500.0,6721000.0,524755.0,6721000.0,0.2328767123287671,0.4337899543378995,0.2608695652173913,0.961038961038961,2015,guerral01,OF
18174,128,421,34,104,15,0,16,57.0,0.0,1.0,27,107.0,1.0,5.0,0.0,5.0,13.0,3.0,123.0,104.0,2806.0,156.0,288.0,3.0,61.0,0.0,0.0,0.0,2000000.0,507500.0,2068000.0,524755.0,2068000.0,0.24703087885985747,0.39667458432304037,0.29694323144104806,0.9932885906040269,2015,gyorkje01,2B
18177,50,170,22,43,8,0,8,25.0,0.0,0.0,10,52.0,0.0,0.0,0.0,2.0,1.0,1.0,42.0,40.0,1035.0,70.0,2.0,0.0,0.0,0.0,0.0,0.0,22708749.0,507500.0,23480846.466000002,524755.0,23480846.466000002,0.2529411764705882,0.4411764705882353,0.29120879120879123,1.0,2015,hamiljo03,OF
18178,54,174,28,43,8,0,2,16.0,0.0,0.0,20,39.0,0.0,4.0,1.0,1.0,6.0,1.0,53.0,51.0,1363.0,411.0,25.0,3.0,4.0,4.0,24.0,12.0,3500000.0,507500.0,3619000.0,524755.0,3619000.0,0.2471264367816092,0.3275862068965517,0.33668341708542715,0.9931662870159453,2015,hanigry01,C
18179,114,411,45,90,14,0,8,37.0,0.0,0.0,20,88.0,0.0,0.0,2.0,4.0,11.0,1.0,114.0,112.0,2984.0,141.0,301.0,3.0,57.0,0.0,0.0,0.0,11500000.0,507500.0,11891000.0,524755.0,11891000.0,0.21897810218978103,0.31143552311435524,0.25287356321839083,0.9932584269662922,2015,hardyjj01,SS
18180,153,521,118,172,38,1,42,99.0,6.0,4.0,124,131.0,15.0,5.0,0.0,4.0,15.0,1.0,151.0,152.0,3912.0,297.0,9.0,7.0,2.0,0.0,0.0,0.0,2500000.0,507500.0,2585000.0,524755.0,2585000.0,0.33013435700575816,0.6487523992322457,0.4602446483180428,0.9776357827476039,2015,harpebr03,OF
18181,114,418,57,120,29,1,4,28.0,10.0,8.0,19,71.0,1.0,7.0,3.0,2.0,4.0,3.0,131.0,96.0,2682.0,112.0,206.0,14.0,41.0,0.0,0.0,0.0,3050000.0,507500.0,3153700.0,524755.0,3153700.0,0.28708133971291866,0.38995215311004783,0.3273542600896861,0.9578313253012049,2015,harrijo05,3B
18182,35,54,3,12,1,0,2,9.0,0.0,0.0,1,19.0,1.0,1.0,0.0,1.0,5.0,2.0,11.0,10.0,209.0,49.0,1.0,3.0,2.0,0.0,0.0,0.0,2500000.0,507500.0,2585000.0,524755.0,2585000.0,0.2222222222222222,0.35185185185185186,0.24561403508771928,0.9433962264150944,2015,hartco01,1B
18184,156,580,74,150,29,1,11,62.0,0.0,2.0,51,135.0,0.0,7.0,0.0,4.0,17.0,2.0,156.0,148.0,3963.0,99.0,302.0,23.0,25.0,0.0,0.0,0.0,13000000.0,507500.0,13442000.0,524755.0,13442000.0,0.25862068965517243,0.3689655172413793,0.32398753894080995,0.9457547169811321,2015,headlch01,3B
18186,130,470,54,132,17,6,5,48.0,7.0,2.0,23,78.0,4.0,2.0,0.0,4.0,18.0,1.0,130.0,129.0,3361.0,173.0,373.0,9.0,93.0,0.0,0.0,0.0,1925000.0,507500.0,1990450.0,524755.0,1990450.0,0.28085106382978725,0.37446808510638296,0.31462925851703405,0.9837837837837838,2015,hechaad01,SS
18188,33,55,8,10,2,0,2,9.0,0.0,1.0,15,17.0,2.0,0.0,0.0,2.0,1.0,1.0,28.0,17.0,490.0,27.0,1.0,0.0,0.0,0.0,0.0,0.0,2160000.0,507500.0,2233440.0,524755.0,2233440.0,0.18181818181818182,0.32727272727272727,0.3472222222222222,1.0,2015,heisech01,OF
18198,154,547,79,160,33,4,13,60.0,23.0,3.0,56,90.0,4.0,2.0,0.0,3.0,13.0,1.0,147.0,144.0,3805.0,290.0,10.0,3.0,3.0,0.0,0.0,0.0,7800000.0,507500.0,8065200.0,524755.0,8065200.0,0.29250457038391225,0.43875685557586835,0.35855263157894735,0.9900990099009901,2015,heywaja01,OF
18201,116,313,32,72,18,0,6,39.0,7.0,2.0,31,54.0,0.0,1.0,0.0,8.0,9.0,2.0,85.0,71.0,1903.0,80.0,175.0,6.0,29.0,0.0,0.0,0.0,12000000.0,507500.0,12408000.0,524755.0,12408000.0,0.23003194888178913,0.3450479233226837,0.29461756373937675,0.9770114942528736,2015,hillaa01,2B
18204,73,229,24,64,16,1,4,35.0,2.0,1.0,39,49.0,5.0,6.0,0.0,3.0,9.0,1.0,64.0,64.0,1486.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,17000000.0,507500.0,17578000.0,524755.0,17578000.0,0.2794759825327511,0.4104803493449782,0.3935018050541516,1.0,2015,hollima01,OF
18207,158,599,98,178,33,5,18,93.0,7.0,3.0,61,108.0,6.0,3.0,1.0,3.0,16.0,2.0,155.0,152.0,4073.0,1261.0,101.0,4.0,121.0,0.0,0.0,0.0,5650000.0,507500.0,5842100.0,524755.0,5842100.0,0.29716193656093487,0.4590984974958264,0.3633633633633634,0.9970717423133236,2015,hosmeer01,1B
18208,129,467,53,107,29,1,23,77.0,0.0,0.0,27,138.0,2.0,5.0,0.0,3.0,11.0,1.0,116.0,112.0,2872.0,871.0,66.0,6.0,75.0,0.0,0.0,0.0,25000000.0,507500.0,25850000.0,524755.0,25850000.0,0.2291220556745182,0.44325481798715205,0.27689243027888444,0.9936373276776246,2015,howarry01,1B
18209,103,366,45,110,21,5,10,43.0,5.0,6.0,21,76.0,0.0,1.0,0.0,1.0,8.0,1.0,102.0,100.0,2599.0,643.0,51.0,5.0,5.0,5.0,50.0,26.0,3100000.0,507500.0,3205400.0,524755.0,3205400.0,0.3005464480874317,0.4672131147540984,0.3393316195372751,0.9928469241773963,2015,hundlni01,C
18210,139,521,67,125,22,0,22,81.0,2.0,5.0,35,105.0,1.0,6.0,0.0,5.0,14.0,1.0,123.0,121.0,3107.0,231.0,6.0,5.0,1.0,0.0,0.0,0.0,10500000.0,507500.0,10857000.0,524755.0,10857000.0,0.2399232245681382,0.4088291746641075,0.2927689594356261,0.9793388429752066,2015,hunteto01,OF
18211,92,272,28,51,10,0,10,34.0,0.0,1.0,41,83.0,1.0,1.0,0.0,3.0,11.0,2.0,87.0,80.0,2171.0,629.0,44.0,3.0,3.0,6.0,44.0,15.0,5525000.0,507500.0,5712850.0,524755.0,5712850.0,0.1875,0.33455882352941174,0.29337539432176657,0.9955621301775148,2015,iannech01,C
18214,124,440,39,97,23,7,2,44.0,2.0,2.0,9,69.0,0.0,0.0,2.0,4.0,8.0,1.0,124.0,121.0,3181.0,193.0,320.0,10.0,67.0,0.0,0.0,0.0,7500000.0,507500.0,7755000.0,524755.0,7755000.0,0.22045454545454546,0.3181818181818182,0.23399558498896247,0.9808795411089866,2015,infanom01,2B
18216,136,491,56,131,25,3,9,48.0,17.0,10.0,29,126.0,0.0,3.0,3.0,1.0,5.0,3.0,135.0,111.0,3146.0,302.0,3.0,4.0,2.0,0.0,0.0,0.0,7700000.0,507500.0,7961800.0,524755.0,7961800.0,0.2668024439918534,0.384928716904277,0.3110687022900763,0.9870550161812298,2015,jacksau01,OF
18220,70,185,23,53,17,0,5,22.0,1.0,2.0,28,39.0,1.0,1.0,0.0,2.0,5.0,1.0,8.0,7.0,147.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,3175000.0,507500.0,3282950.0,524755.0,3282950.0,0.2864864864864865,0.4594594594594595,0.37962962962962965,1.0,2015,jasojo01,OF
18221,79,210,25,44,5,1,1,10.0,0.0,2.0,19,36.0,5.0,11.0,3.0,2.0,7.0,1.0,64.0,53.0,1490.0,137.0,2.0,0.0,2.0,0.0,0.0,0.0,4125000.0,507500.0,4265250.0,524755.0,4265250.0,0.20952380952380953,0.2571428571428571,0.30578512396694213,1.0,2015,jayjo02,OF
18222,28,97,9,26,2,1,1,7.0,5.0,3.0,8,17.0,0.0,1.0,0.0,2.0,2.0,1.0,26.0,26.0,675.0,50.0,3.0,0.0,0.0,0.0,0.0,0.0,3100000.0,507500.0,3205400.0,524755.0,3205400.0,0.26804123711340205,0.3402061855670103,0.32407407407407407,1.0,2015,jennide01,OF
18224,83,243,18,62,11,0,3,18.0,2.0,1.0,10,74.0,0.0,1.0,0.0,1.0,5.0,6.0,57.0,48.0,1224.0,191.0,47.0,4.0,32.0,0.0,0.0,0.0,6000000.0,507500.0,6204000.0,524755.0,6204000.0,0.2551440329218107,0.3374485596707819,0.28627450980392155,0.9834710743801653,2015,johnsch05,1B
18229,137,546,74,147,25,3,27,82.0,3.0,1.0,24,102.0,3.0,8.0,0.0,3.0,21.0,1.0,134.0,134.0,3506.0,317.0,13.0,3.0,4.0,0.0,0.0,0.0,13333333.0,507500.0,13786666.322,524755.0,13786666.322,0.2692307692307692,0.47435897435897434,0.3080895008605852,0.990990990990991,2015,jonesad01,OF
18230,57,144,12,31,4,1,5,17.0,0.0,0.0,8,37.0,0.0,0.0,0.0,0.0,1.0,3.0,49.0,28.0,799.0,137.0,12.0,0.0,10.0,0.0,0.0,0.0,5000000.0,507500.0,5170000.0,524755.0,5170000.0,0.2152777777777778,0.3611111111111111,0.2565789473684211,1.0,2015,jonesga02,OF
18233,93,247,17,43,12,1,5,21.0,0.0,3.0,30,67.0,1.0,4.0,1.0,2.0,5.0,1.0,65.0,58.0,1409.0,95.0,2.0,1.0,0.0,0.0,0.0,0.0,4750000.0,507500.0,4911500.0,524755.0,4911500.0,0.17408906882591094,0.291497975708502,0.27208480565371024,0.9897959183673469,2015,joycema01,OF
18234,126,421,60,121,24,2,15,58.0,5.0,4.0,28,99.0,0.0,17.0,0.0,1.0,10.0,2.0,137.0,103.0,2884.0,104.0,285.0,14.0,51.0,0.0,0.0,0.0,2500000.0,507500.0,2585000.0,524755.0,2585000.0,0.28741092636579574,0.46080760095011875,0.3554603854389722,0.9652605459057072,2015,kangju01,3B
18237,154,596,80,158,31,3,23,100.0,12.0,2.0,39,147.0,0.0,5.0,0.0,8.0,17.0,1.0,149.0,149.0,3846.0,269.0,10.0,8.0,2.0,0.0,0.0,0.0,21250000.0,507500.0,21972500.0,524755.0,21972500.0,0.2651006711409396,0.4429530201342282,0.3117283950617284,0.9721254355400697,2015,kempma01,OF
18238,117,464,64,137,22,2,9,54.0,6.0,2.0,27,82.0,1.0,2.0,1.0,1.0,17.0,1.0,113.0,112.0,2967.0,193.0,295.0,5.0,52.0,0.0,0.0,0.0,9500000.0,507500.0,9823000.0,524755.0,9823000.0,0.2952586206896552,0.40948275862068967,0.3360323886639676,0.9898580121703854,2015,kendrho01,2B
18241,154,624,94,185,35,7,11,73.0,10.0,6.0,43,80.0,0.0,3.0,0.0,5.0,13.0,1.0,153.0,151.0,3972.0,289.0,425.0,13.0,109.0,0.0,0.0,0.0,16000000.0,507500.0,16544000.0,524755.0,16544000.0,0.296474358974359,0.42788461538461536,0.3422222222222222,0.9821182943603851,2015,kinslia01,2B
18242,141,565,86,171,43,7,9,52.0,12.0,8.0,57,107.0,6.0,9.0,4.0,6.0,5.0,1.0,124.0,124.0,3248.0,203.0,311.0,7.0,69.0,0.0,0.0,0.0,4166666.0,507500.0,4308332.644,524755.0,4308332.644,0.30265486725663715,0.45132743362831856,0.37205651491365777,0.9865642994241842,2015,kipnija01,2B
18254,127,429,41,89,21,0,12,44.0,0.0,0.0,49,133.0,0.0,4.0,0.0,2.0,10.0,2.0,49.0,44.0,1181.0,351.0,27.0,1.0,43.0,0.0,0.0,0.0,12000000.0,507500.0,12408000.0,524755.0,12408000.0,0.20745920745920746,0.34032634032634035,0.29338842975206614,0.9973614775725593,2015,larocad01,1B
18257,149,562,64,146,29,3,16,60.0,5.0,2.0,28,144.0,1.0,5.0,3.0,4.0,8.0,2.0,151.0,146.0,3875.0,161.0,311.0,24.0,43.0,0.0,0.0,0.0,1925000.0,507500.0,1990450.0,524755.0,1990450.0,0.2597864768683274,0.40747330960854095,0.2988313856427379,0.9516129032258065,2015,lawribr01,3B
18260,149,502,72,139,32,0,20,87.0,0.0,0.0,66,100.0,11.0,1.0,0.0,3.0,7.0,1.0,138.0,134.0,3491.0,1098.0,82.0,4.0,124.0,0.0,0.0,0.0,7500000.0,507500.0,7755000.0,524755.0,7755000.0,0.27689243027888444,0.4601593625498008,0.36013986013986016,0.9966216216216216,2015,lindad01,1B
18265,104,361,25,101,16,0,4,32.0,2.0,4.0,23,34.0,5.0,1.0,0.0,3.0,10.0,1.0,101.0,92.0,2446.0,729.0,42.0,6.0,58.0,0.0,0.0,0.0,8666666.0,507500.0,8961332.644,524755.0,8961332.644,0.27977839335180055,0.3573407202216066,0.32216494845360827,0.9922779922779923,2015,loneyja01,1B
18266,160,604,74,163,35,1,21,73.0,3.0,1.0,51,132.0,8.0,6.0,0.0,9.0,11.0,1.0,148.0,147.0,3880.0,109.0,259.0,9.0,29.0,0.0,0.0,0.0,11000000.0,507500.0,11374000.0,524755.0,11374000.0,0.26986754966887416,0.43543046357615894,0.3283582089552239,0.9761273209549072,2015,longoev01,3B
18268,69,230,35,51,14,0,9,30.0,1.0,0.0,28,43.0,5.0,3.0,0.0,2.0,3.0,2.0,64.0,61.0,1603.0,46.0,113.0,3.0,7.0,0.0,0.0,0.0,8000000.0,507500.0,8272000.0,524755.0,8272000.0,0.2217391304347826,0.4,0.311787072243346,0.9814814814814815,2015,lowrije01,3B
18269,103,371,51,98,20,3,7,43.0,1.0,0.0,36,64.0,0.0,1.0,1.0,6.0,18.0,2.0,93.0,91.0,2364.0,673.0,54.0,8.0,14.0,3.0,70.0,27.0,3000000.0,507500.0,3102000.0,524755.0,3102000.0,0.2641509433962264,0.3908355795148248,0.32608695652173914,0.9891156462585035,2015,lucrojo01,C
18276,156,612,73,181,38,1,3,53.0,2.0,1.0,70,83.0,11.0,3.0,0.0,1.0,17.0,1.0,153.0,153.0,3991.0,295.0,4.0,1.0,0.0,0.0,0.0,0.0,11000000.0,507500.0,11374000.0,524755.0,11374000.0,0.2957516339869281,0.3758169934640523,0.37026239067055394,0.9966666666666667,2015,markani01,OF
18282,158,596,93,168,33,2,38,102.0,3.0,2.0,53,178.0,7.0,5.0,0.0,3.0,11.0,1.0,148.0,147.0,3919.0,265.0,15.0,2.0,3.0,0.0,0.0,0.0,3000000.0,507500.0,3102000.0,524755.0,3102000.0,0.28187919463087246,0.535234899328859,0.3439878234398782,0.9929078014184397,2015,martijd02,OF
18283,95,288,26,63,12,0,5,25.0,14.0,5.0,16,69.0,1.0,2.0,3.0,1.0,5.0,1.0,92.0,71.0,2020.0,218.0,13.0,1.0,0.0,0.0,0.0,0.0,4750000.0,507500.0,4911500.0,524755.0,4911500.0,0.21875,0.3125,0.26384364820846906,0.9956896551724138,2015,martile01,OF
18285,129,441,76,106,23,2,23,77.0,4.0,5.0,53,106.0,1.0,8.0,0.0,5.0,22.0,2.0,119.0,113.0,2991.0,799.0,71.0,4.0,6.0,19.0,40.0,32.0,7000000.0,507500.0,7238000.0,524755.0,7238000.0,0.24036281179138322,0.4580498866213152,0.32938856015779094,0.9954233409610984,2015,martiru01,C
18286,120,440,39,108,20,0,11,64.0,0.0,0.0,31,52.0,8.0,7.0,0.0,7.0,18.0,1.0,10.0,10.0,258.0,81.0,5.0,1.0,13.0,0.0,0.0,0.0,14000000.0,507500.0,14476000.0,524755.0,14476000.0,0.24545454545454545,0.3659090909090909,0.30103092783505153,0.9885057471264368,2015,martivi01,1B
18288,158,592,69,157,34,2,10,66.0,2.0,1.0,67,112.0,12.0,1.0,1.0,5.0,22.0,1.0,137.0,135.0,3564.0,1151.0,86.0,5.0,113.0,0.0,0.0,0.0,23000000.0,507500.0,23782000.0,524755.0,23782000.0,0.2652027027027027,0.38006756756756754,0.3383458646616541,0.9959742351046699,2015,mauerjo01,1B
